Level FolderNum Image TilesX TilesY
20 875159 451572.png 195351.744 2678457.24
20 875159 451573.png 195351.61 2678422.56
20 875159 451574.png 195351.476 2678387.88
20 875159 451575.png 195351.343 2678353.2
20 875159 451576.png 195351.209 2678318.52
20 875159 451577.png 195351.076 2678283.84
20 875159 451578.png 195350.942 2678249.16
20 875159 451579.png 195350.809 2678214.48
20 875159 451580.png 195350.675 2678179.799
20 875159 451581.png 195350.542 2678145.119
20 875159 451582.png 195350.408 2678110.438
20 875159 451583.png 195350.275 2678075.758
20 875159 451584.png 195350.141 2678041.077
20 875159 451585.png 195350.008 2678006.396
20 875159 451586.png 195349.874 2677971.715
20 875159 451587.png 195349.74 2677937.034
20 875159 451588.png 195349.607 2677902.353
20 875159 451589.png 195349.473 2677867.672
20 875160 451505.png 195395.562 2680780.459
20 875160 451506.png 195395.429 2680745.785
20 875160 451507.png 195395.295 2680711.11
20 875160 451508.png 195395.162 2680676.436
20 875160 451509.png 195395.028 2680641.762
20 875160 451510.png 195394.895 2680607.087
20 875160 451511.png 195394.761 2680572.413
20 875160 451512.png 195394.628 2680537.738
20 875160 451513.png 195394.494 2680503.063
20 875160 451514.png 195394.361 2680468.388
20 875160 451515.png 195394.227 2680433.714
20 875160 451516.png 195394.094 2680399.039
20 875160 451517.png 195393.96 2680364.363
20 875160 451518.png 195393.826 2680329.688
20 875160 451519.png 195393.693 2680295.013
20 875160 451520.png 195393.559 2680260.338
20 875160 451521.png 195393.426 2680225.662
20 875160 451522.png 195393.292 2680190.987
20 875160 451523.png 195393.159 2680156.311
20 875160 451524.png 195393.025 2680121.636
20 875160 451525.png 195392.892 2680086.96
20 875160 451526.png 195392.758 2680052.284
20 875160 451527.png 195392.625 2680017.608
20 875160 451528.png 195392.491 2679982.932
20 875160 451529.png 195392.358 2679948.256
20 875160 451530.png 195392.224 2679913.58
20 875160 451531.png 195392.091 2679878.904
20 875160 451532.png 195391.957 2679844.227
20 875160 451533.png 195391.824 2679809.551
20 875160 451534.png 195391.69 2679774.874
20 875160 451535.png 195391.557 2679740.198
20 875160 451536.png 195391.423 2679705.521
20 875160 451537.png 195391.29 2679670.844
20 875160 451538.png 195391.156 2679636.168
20 875160 451539.png 195391.023 2679601.491
20 875160 451540.png 195390.889 2679566.814
20 875160 451541.png 195390.756 2679532.137
20 875160 451542.png 195390.622 2679497.459
20 875160 451543.png 195390.489 2679462.782
20 875160 451544.png 195390.355 2679428.105
20 875160 451545.png 195390.222 2679393.427
20 875160 451546.png 195390.088 2679358.75
20 875160 451547.png 195389.955 2679324.072
20 875160 451548.png 195389.821 2679289.395
20 875160 451549.png 195389.688 2679254.717
20 875160 451550.png 195389.554 2679220.039
20 875160 451551.png 195389.421 2679185.361
20 875160 451552.png 195389.287 2679150.683
20 875160 451553.png 195389.154 2679116.005
20 875160 451554.png 195389.02 2679081.327
20 875160 451555.png 195388.887 2679046.649
20 875160 451556.png 195388.753 2679011.97
20 875160 451557.png 195388.62 2678977.292
20 875160 451558.png 195388.486 2678942.613
20 875160 451559.png 195388.353 2678907.935
20 875160 451560.png 195388.219 2678873.256
20 875160 451561.png 195388.086 2678838.577
20 875160 451562.png 195387.952 2678803.899
20 875160 451563.png 195387.819 2678769.22
20 875160 451564.png 195387.685 2678734.541
20 875160 451565.png 195387.552 2678699.861
20 875160 451566.png 195387.418 2678665.182
20 875160 451567.png 195387.285 2678630.503
20 875160 451568.png 195387.152 2678595.824
20 875160 451569.png 195387.018 2678561.144
20 875160 451570.png 195386.885 2678526.465
20 875160 451571.png 195386.751 2678491.785
20 875160 451572.png 195386.618 2678457.105
20 875160 451573.png 195386.484 2678422.426
20 875160 451574.png 195386.351 2678387.746
20 875160 451575.png 195386.217 2678353.066
20 875160 451576.png 195386.084 2678318.386
20 875160 451577.png 195385.95 2678283.706
20 875160 451578.png 195385.817 2678249.026
20 875160 451579.png 195385.683 2678214.345
20 875160 451580.png 195385.55 2678179.665
20 875160 451581.png 195385.417 2678144.985
20 875160 451582.png 195385.283 2678110.304
20 875160 451583.png 195385.15 2678075.623
20 875160 451584.png 195385.016 2678040.943
20 875160 451585.png 195384.883 2678006.262
20 875160 451586.png 195384.749 2677971.581
20 875160 451587.png 195384.616 2677936.9
20 875160 451588.png 195384.482 2677902.219
20 875160 451589.png 195384.349 2677867.538
20 875161 451505.png 195430.431 2680780.325
20 875161 451506.png 195430.297 2680745.65
20 875161 451507.png 195430.164 2680710.976
20 875161 451508.png 195430.031 2680676.302
20 875161 451509.png 195429.897 2680641.627
20 875161 451510.png 195429.764 2680606.953
20 875161 451511.png 195429.63 2680572.278
20 875161 451512.png 195429.497 2680537.604
20 875161 451513.png 195429.363 2680502.929
20 875161 451514.png 195429.23 2680468.254
20 875161 451515.png 195429.096 2680433.579
20 875161 451516.png 195428.963 2680398.904
20 875161 451517.png 195428.829 2680364.229
20 875161 451518.png 195428.696 2680329.554
20 875161 451519.png 195428.563 2680294.879
20 875161 451520.png 195428.429 2680260.204
20 875161 451521.png 195428.296 2680225.528
20 875161 451522.png 195428.162 2680190.853
20 875161 451523.png 195428.029 2680156.177
20 875161 451524.png 195427.895 2680121.501
20 875161 451525.png 195427.762 2680086.826
20 875161 451526.png 195427.628 2680052.15
20 875161 451527.png 195427.495 2680017.474
20 875161 451528.png 195427.362 2679982.798
20 875161 451529.png 195427.228 2679948.122
20 875161 451530.png 195427.095 2679913.446
20 875161 451531.png 195426.961 2679878.769
20 875161 451532.png 195426.828 2679844.093
20 875161 451533.png 195426.694 2679809.417
20 875161 451534.png 195426.561 2679774.74
20 875161 451535.png 195426.428 2679740.064
20 875161 451536.png 195426.294 2679705.387
20 875161 451537.png 195426.161 2679670.71
20 875161 451538.png 195426.027 2679636.033
20 875161 451539.png 195425.894 2679601.356
20 875161 451540.png 195425.761 2679566.679
20 875161 451541.png 195425.627 2679532.002
20 875161 451542.png 195425.494 2679497.325
20 875161 451543.png 195425.36 2679462.648
20 875161 451544.png 195425.227 2679427.971
20 875161 451545.png 195425.093 2679393.293
20 875161 451546.png 195424.96 2679358.616
20 875161 451547.png 195424.827 2679323.938
20 875161 451548.png 195424.693 2679289.26
20 875161 451549.png 195424.56 2679254.583
20 875161 451550.png 195424.426 2679219.905
20 875161 451551.png 195424.293 2679185.227
20 875161 451552.png 195424.16 2679150.549
20 875161 451553.png 195424.026 2679115.871
20 875161 451554.png 195423.893 2679081.193
20 875161 451555.png 195423.759 2679046.514
20 875161 451556.png 195423.626 2679011.836
20 875161 451557.png 195423.493 2678977.158
20 875161 451558.png 195423.359 2678942.479
20 875161 451559.png 195423.226 2678907.801
20 875161 451560.png 195423.092 2678873.122
20 875161 451561.png 195422.959 2678838.443
20 875161 451562.png 195422.826 2678803.764
20 875161 451563.png 195422.692 2678769.085
20 875161 451564.png 195422.559 2678734.406
20 875161 451565.png 195422.425 2678699.727
20 875161 451566.png 195422.292 2678665.048
20 875161 451567.png 195422.159 2678630.369
20 875161 451568.png 195422.025 2678595.69
20 875161 451569.png 195421.892 2678561.01
20 875161 451570.png 195421.759 2678526.331
20 875161 451571.png 195421.625 2678491.651
20 875161 451572.png 195421.492 2678456.971
20 875161 451573.png 195421.358 2678422.292
20 875161 451574.png 195421.225 2678387.612
20 875161 451575.png 195421.092 2678352.932
20 875161 451576.png 195420.958 2678318.252
20 875161 451577.png 195420.825 2678283.572
20 875161 451578.png 195420.692 2678248.891
20 875161 451579.png 195420.558 2678214.211
20 875161 451580.png 195420.425 2678179.531
20 875161 451581.png 195420.291 2678144.85
20 875161 451582.png 195420.158 2678110.17
20 875161 451583.png 195420.025 2678075.489
20 875161 451584.png 195419.891 2678040.809
20 875161 451585.png 195419.758 2678006.128
20 875161 451586.png 195419.625 2677971.447
20 875161 451587.png 195419.491 2677936.766
20 875161 451588.png 195419.358 2677902.085
20 875161 451589.png 195419.225 2677867.404
20 875162 451505.png 195465.299 2680780.19
20 875162 451506.png 195465.166 2680745.516
20 875162 451507.png 195465.033 2680710.842
20 875162 451508.png 195464.899 2680676.168
20 875162 451509.png 195464.766 2680641.493
20 875162 451510.png 195464.632 2680606.819
20 875162 451511.png 195464.499 2680572.144
20 875162 451512.png 195464.366 2680537.47
20 875162 451513.png 195464.232 2680502.795
20 875162 451514.png 195464.099 2680468.12
20 875162 451515.png 195463.966 2680433.445
20 875162 451516.png 195463.832 2680398.77
20 875162 451517.png 195463.699 2680364.095
20 875162 451518.png 195463.566 2680329.42
20 875162 451519.png 195463.432 2680294.745
20 875162 451520.png 195463.299 2680260.069
20 875162 451521.png 195463.165 2680225.394
20 875162 451522.png 195463.032 2680190.718
20 875162 451523.png 195462.899 2680156.043
20 875162 451524.png 195462.765 2680121.367
20 875162 451525.png 195462.632 2680086.692
20 875162 451526.png 195462.499 2680052.016
20 875162 451527.png 195462.365 2680017.34
20 875162 451528.png 195462.232 2679982.664
20 875162 451529.png 195462.099 2679947.988
20 875162 451530.png 195461.965 2679913.312
20 875162 451531.png 195461.832 2679878.635
20 875162 451532.png 195461.699 2679843.959
20 875162 451533.png 195461.565 2679809.283
20 875162 451534.png 195461.432 2679774.606
20 875162 451535.png 195461.299 2679739.93
20 875162 451536.png 195461.165 2679705.253
20 875162 451537.png 195461.032 2679670.576
20 875162 451538.png 195460.899 2679635.899
20 875162 451539.png 195460.765 2679601.222
20 875162 451540.png 195460.632 2679566.545
20 875162 451541.png 195460.499 2679531.868
20 875162 451542.png 195460.365 2679497.191
20 875162 451543.png 195460.232 2679462.514
20 875162 451544.png 195460.099 2679427.837
20 875162 451545.png 195459.965 2679393.159
20 875162 451546.png 195459.832 2679358.482
20 875162 451547.png 195459.699 2679323.804
20 875162 451548.png 195459.565 2679289.126
20 875162 451549.png 195459.432 2679254.449
20 875162 451550.png 195459.299 2679219.771
20 875162 451551.png 195459.165 2679185.093
20 875162 451552.png 195459.032 2679150.415
20 875162 451553.png 195458.899 2679115.737
20 875162 451554.png 195458.765 2679081.059
20 875162 451555.png 195458.632 2679046.38
20 875162 451556.png 195458.499 2679011.702
20 875162 451557.png 195458.365 2678977.024
20 875162 451558.png 195458.232 2678942.345
20 875162 451559.png 195458.099 2678907.667
20 875162 451560.png 195457.966 2678872.988
20 875162 451561.png 195457.832 2678838.309
20 875162 451562.png 195457.699 2678803.63
20 875162 451563.png 195457.566 2678768.951
20 875162 451564.png 195457.432 2678734.272
20 875162 451565.png 195457.299 2678699.593
20 875162 451566.png 195457.166 2678664.914
20 875162 451567.png 195457.032 2678630.235
20 875162 451568.png 195456.899 2678595.555
20 875162 451569.png 195456.766 2678560.876
20 875162 451570.png 195456.633 2678526.196
20 875162 451571.png 195456.499 2678491.517
20 875162 451572.png 195456.366 2678456.837
20 875162 451573.png 195456.233 2678422.157
20 875162 451574.png 195456.099 2678387.478
20 875162 451575.png 195455.966 2678352.798
20 875162 451576.png 195455.833 2678318.118
20 875162 451577.png 195455.7 2678283.438
20 875162 451578.png 195455.566 2678248.757
20 875162 451579.png 195455.433 2678214.077
20 875162 451580.png 195455.3 2678179.397
20 875162 451581.png 195455.166 2678144.716
20 875162 451582.png 195455.033 2678110.036
20 875162 451583.png 195454.9 2678075.355
20 875162 451584.png 195454.767 2678040.675
20 875162 451585.png 195454.633 2678005.994
20 875162 451586.png 195454.5 2677971.313
20 875162 451587.png 195454.367 2677936.632
20 875162 451588.png 195454.233 2677901.951
20 875162 451589.png 195454.1 2677867.27
20 875163 451505.png 195500.168 2680780.056
20 875163 451506.png 195500.034 2680745.382
20 875163 451507.png 195499.901 2680710.708
20 875163 451508.png 195499.768 2680676.034
20 875163 451509.png 195499.635 2680641.359
20 875163 451510.png 195499.501 2680606.685
20 875163 451511.png 195499.368 2680572.01
20 875163 451512.png 195499.235 2680537.336
20 875163 451513.png 195499.101 2680502.661
20 875163 451514.png 195498.968 2680467.986
20 875163 451515.png 195498.835 2680433.311
20 875163 451516.png 195498.702 2680398.636
20 875163 451517.png 195498.568 2680363.961
20 875163 451518.png 195498.435 2680329.286
20 875163 451519.png 195498.302 2680294.611
20 875163 451520.png 195498.169 2680259.935
20 875163 451521.png 195498.035 2680225.26
20 875163 451522.png 195497.902 2680190.584
20 875163 451523.png 195497.769 2680155.909
20 875163 451524.png 195497.635 2680121.233
20 875163 451525.png 195497.502 2680086.557
20 875163 451526.png 195497.369 2680051.882
20 875163 451527.png 195497.236 2680017.206
20 875163 451528.png 195497.102 2679982.53
20 875163 451529.png 195496.969 2679947.854
20 875163 451530.png 195496.836 2679913.178
20 875163 451531.png 195496.703 2679878.501
20 875163 451532.png 195496.569 2679843.825
20 875163 451533.png 195496.436 2679809.149
20 875163 451534.png 195496.303 2679774.472
20 875163 451535.png 195496.17 2679739.795
20 875163 451536.png 195496.036 2679705.119
20 875163 451537.png 195495.903 2679670.442
20 875163 451538.png 195495.77 2679635.765
20 875163 451539.png 195495.637 2679601.088
20 875163 451540.png 195495.503 2679566.411
20 875163 451541.png 195495.37 2679531.734
20 875163 451542.png 195495.237 2679497.057
20 875163 451543.png 195495.104 2679462.38
20 875163 451544.png 195494.97 2679427.703
20 875163 451545.png 195494.837 2679393.025
20 875163 451546.png 195494.704 2679358.348
20 875163 451547.png 195494.571 2679323.67
20 875163 451548.png 195494.437 2679288.992
20 875163 451549.png 195494.304 2679254.315
20 875163 451550.png 195494.171 2679219.637
20 875163 451551.png 195494.038 2679184.959
20 875163 451552.png 195493.904 2679150.281
20 875163 451553.png 195493.771 2679115.603
20 875163 451554.png 195493.638 2679080.925
20 875163 451555.png 195493.505 2679046.246
20 875163 451556.png 195493.372 2679011.568
20 875163 451557.png 195493.238 2678976.89
20 875163 451558.png 195493.105 2678942.211
20 875163 451559.png 195492.972 2678907.532
20 875163 451560.png 195492.839 2678872.854
20 875163 451561.png 195492.705 2678838.175
20 875163 451562.png 195492.572 2678803.496
20 875163 451563.png 195492.439 2678768.817
20 875163 451564.png 195492.306 2678734.138
20 875163 451565.png 195492.173 2678699.459
20 875163 451566.png 195492.039 2678664.78
20 875163 451567.png 195491.906 2678630.101
20 875163 451568.png 195491.773 2678595.421
20 875163 451569.png 195491.64 2678560.742
20 875163 451570.png 195491.507 2678526.063
20 875163 451571.png 195491.373 2678491.383
20 875163 451572.png 195491.24 2678456.703
20 875163 451573.png 195491.107 2678422.023
